0.182197630405, 0, 0.0
0.184490859509, 0, 1.03134894371
0.186371088028, 0, 1.54281616211
0.186051368713, 0, 2.01009297371
0.187756806612, 0, 2.41168999672
0.187479376793, 0, 2.87676596642
0.187233120203, 0, 3.34687900543
0.185821086168, 0, 3.74738693237
0.187313377857, 0, 4.18362212181
0.188307285309, 0, 4.63181614876
0.186431050301, 0, 5.07383704185
0.185393869877, 0, 5.48759698868
0.18547719717, 0, 5.9975540638
0.186671733856, 0, 6.36514496803
0.184865027666, 0, 6.83799815178
0.185026347637, 0, 7.24070501328
0.185089826584, 0, 7.65607213974
0.186342328787, 0, 8.08513498306
0.188280016184, 0, 8.49546003342
0.187343209982, 0, 8.9314391613
0.185217350721, 0, 9.35984897614
0.187900304794, 0, 9.87135696411
0.187425732613, 0.196327388287, 10.2158639431
0.187070429325, 0, 10.672950983
0.187252998352, 0, 11.1004970074
0.188366323709, 0.187860876322, 11.5042150021
0.188477516174, 0.190639138222, 11.9281430244
0.184686720371, 0.194130897522, 12.3483879566
0.189753711224, 0.188882797956, 12.8044450283
0.185427695513, 0.192263156176, 13.2120549679
0.188309431076, 0.193348586559, 13.744246006
0.184913694859, 0.18328666687, 14.1221940517
0.186280190945, 0.194196492434, 14.6483559608
0.183513194323, 0, 15.0212869644
0.18789178133, 0.194029986858, 15.4296059608
0.185847818851, 0, 15.8382079601
0.187784254551, 0.238088041544, 16.2884559631
0.184535562992, 0.238674581051, 16.7769639492
0.187763571739, 0, 17.1192610264
0.187157064676, 0, 17.5547010899
0.188765436411, 0.188940167427, 17.9756290913
0.186277478933, 0.196360826492, 18.397769928
0.18597137928, 0.198123127222, 18.8392119408
0.187487363815, 0.194359660149, 19.3093299866
0.188459545374, 0.195405244827, 19.7436721325
0.191371202469, 0, 20.170938015
0.190972715616, 0.197072505951, 20.6180429459
0.189853429794, 0.172323644161, 21.0236489773
0.189029455185, 0.188313990831, 21.4657859802
0.187605708838, 0.182955384254, 21.8710069656
0.184402346611, 0.189625859261, 22.293503046
0.185712993145, 0, 22.7052271366
0.181991547346, 0.181321054697, 23.1512989998
0.183756232262, 0.191763311625, 23.5801799297
0.18232023716, 0.196195095778, 24.0303781033
0.176694601774, 0.196262210608, 24.4687609673
0.179903298616, 0, 24.895056963
0.180368930101, 0, 25.3132629395
0.213163286448, 0, 25.7650971413
0.223182916641, 0, 26.2144720554
0, 0, 26.6468830109
0, 0, 27.0824251175
0, 0, 27.4783389568
0, 0, 27.8521299362
0, 0, 28.2159841061
0, 0, 28.5915720463
0.2165132761, 0, 28.9552979469
0, 0, 29.3697619438
0, 0, 29.8026690483
0.18778449297, 0, 30.1721241474
0, 0, 30.582901001
0.186473339796, 0, 31.0209679604
0.182645201683, 0, 31.3868091106
0.188346326351, 0.193405538797, 31.810503006
0.190026372671, 0, 32.330176115
0.186527013779, 0.190156936646, 32.67091012
0.185841470957, 0, 33.1029269695
0.185211092234, 0, 33.5490529537
0.185730159283, 0, 33.9895870686
0.189921855927, 0, 34.4263651371
0.188355654478, 0, 34.8694159985
0.191052377224, 0, 35.2660269737
0.191834270954, 0.212638616562, 35.717867136
0.19090783596, 0, 36.1551840305
0.189429521561, 0.207646906376, 36.5970990658
0.191667348146, 0, 37.0274310112
0.185999602079, 0, 37.4218981266
0.188055932522, 0, 37.8870351315
0.190413862467, 0, 38.3342909813
0.189038097858, 0, 38.7648429871
0.19113111496, 0.210722625256, 39.2450070381
0.188416987658, 0, 39.6179130077
0.18801894784, 0.204029262066, 40.0718109608
0.185061305761, 0.20524123311, 40.4740381241
0.188550114632, 0.209956020117, 40.9400861263
0.187754034996, 0.201922148466, 41.3436901569
0.188346505165, 0.202835083008, 41.764439106
0.188656032085, 0, 42.1931259632
0.185471713543, 0, 42.6448020935
0.187642902136, 0, 43.0866129398
0.187718033791, 0, 43.5236201286
0.186223298311, 0, 43.9249401093
0.189621120691, 0, 44.352298975
0.188810914755, 0, 44.7661931515
0.186214476824, 0, 45.2033741474
0.186477005482, 0, 45.6368169785
0.187523365021, 0, 46.0367319584
0.191679298878, 0, 46.4764349461
0.189367204905, 0, 46.9604170322
0.18753054738, 0, 47.3021490574
0.184200882912, 0, 47.7406289577
0.187263578176, 0, 48.1479330063
0.188010603189, 0, 48.6049010754
0.18902477622, 0, 49.0042021275
0.188094496727, 0, 49.4240479469
0.186485111713, 0, 49.9408240318
0.183941721916, 0, 50.282241106
0.188463807106, 0, 50.7312581539
0.189981967211, 0, 51.174669981
0.186898171902, 0, 51.6135709286
0.186957865953, 0, 52.0513601303
0.188511133194, 0, 52.4437530041
0.187410235405, 0, 52.8555569649
0.187488019466, 0, 53.2663280964
0.190694183111, 0, 53.6959810257
0.189516991377, 0, 54.1496350765
0.189107894897, 0, 54.612019062
